lemma	tag
"sastra otonom"	noun
"sastra pelarian"	noun
"sastra pengasingan"	noun
"sastra pop"	noun
"sastra protes"	noun
"sastra rakyat"	noun
"sastra tebakan"	noun
"sastra tulisan"	noun
"sat besar"	noun
"sat kecil"	noun
"satelit buatan"	noun
"satelit bumi"	noun
"satelit domestik"	noun
"satelit komunikasi"	noun
"satelit komunikasi aktif"	noun
"satelit palapa"	noun
"satu bahasa"	numeric
"satu rayu"	numeric
"satuan kerja"	noun
"satuan tempur"	noun
"satuan tugas"	noun
"satwa buru"	noun
"satwa langka"	noun
"satwa liar"	noun
"satwa migran"	noun
"saudara anjing"	noun
"saudara bau embacang"	noun
"saudara belahan"	noun
"saudara daging"	noun
"saudara dekat"	noun
"saudara dua sepupu"	noun
"saudara jarang"	noun
"saudara jauh"	noun
"saudara kandung"	noun
"saudara misan"	noun
"saudara rapat"	noun
"saudara renggang"	noun
"saudara sejalan sejadi"	noun
"saudara sekandung"	noun
"saudara seperjuangan"	noun
"saudara sepermainan"	noun
"saudara sepupu"	noun
"saudara susuan"	noun
"saudara tiri"	noun
"saudara tua"	noun
"saudara tua"	noun
"sauh buji"	noun
"sauh terbang"	noun
"saujana mata"	noun
"sauk tangis"	noun
"sawah air"	noun
"sawah bencah"	noun
"sawah bera"	noun
"sawah berbandar hidup"	noun
"sawah berbandar langit"	noun
"sawah jajaran"	noun
"sawah kajaroan"	noun
"sawah kelatakan"	noun
"sawah keletik"	noun
"sawah kelungguhan"	noun
"sawah kesugihan"	noun
"sawah kitri"	noun
"sawah oncoran"	noun
"sawah tadah hujan"	noun
"sawah tadahan"	noun
"sawah tawang"	noun
"sawan babi"	noun
"sawan bangkai"	noun
"sawang langit"	noun
"sawat sandang"	noun
"sawo beludru"	noun
"sawo duren"	noun
"sawo kecik"	noun
"sawo manila"	noun
"sawo matang"	noun
"sayang akan"	noun
"sayu rawan"	adjective
"sayu rayu"	adjective
"sayung tirus"	adjective
"sayup-sayup bulan"	adverb
"sayup-sayup ingat"	adverb
"sayup-sayup tampak"	adverb
"sayur asam"	noun
"sayur babi"	noun
"sayur bening"	noun
"seakal budi"	noun
"sebab musabab"	noun
"sebagaimana lagi"	other
"sebagaimana pula"	other
"sebagian besar"	noun
"sebagian kecil"	noun
"sebatang kara"	numeric
"sebatang karang"	numeric
"sebekah karang"	noun
"sebekah laut"	noun
"sebelah sana"	noun
"sebelah sini"	noun
"sebentar ini"	adjective
"sebentar lagi"	adjective
"sebentar malam"	adjective
"sebilang hari"	numeric
"sebilang kali"	numeric
"sebilang waktu"	numeric
"seburus hitam"	noun
"sececah mata"	noun
"secercah mata"	noun
"sedan sedu"	noun
"sedan sedu"	noun
"sedap hati"	adjective
"sedap malam"	adjective
"sedapat mungkin"	verb
"sedekah arwah"	noun
"sedekah bumi"	noun
"sedekah kubur"	noun
"sedekah rebutan"	noun
"sedekah rebutan"	noun
"sediaan induk"	noun
"sedikit banyak"	adjective
"sedikit demi sedikit"	adjective
"sedikit hari lagi"	adjective
"sedikit ke sedikit"	adjective
"sedu hati"	verb
"sedu sedan"	noun
"segan tak segan"	adjective
"segar bugar"	adjective
"segar bugar"	adjective
"segar bugar"	adjective
"segar pugar"	adjective
"segel tempel"	noun
"segi pandangan"	noun
"segitiga sama kaki"	noun
"segitiga sama sisi"	noun
"segitiga siku-siku"	noun
"segitiga taksama kaki"	noun
"segmen lingkaran"	noun
"seguna sekaya"	noun
"sehat akal"	adjective
"sehat dan afiat"	adjective
"sehat pikiran"	adjective
"sehat walafiat"	adjective
"sehilir semudik"	noun
"seia sekata"	verb
"sejarah musik"	noun
"sejarah umum"	noun
"sejuk hati"	adjective
"sekali pukul"	noun
"sekapur sirih"	noun
"sekapur sirih"	noun
"sekar kedaton"	noun
"sekar mayang"	noun
"sekar sapada"	verb
"sekar suhun"	noun
"sekat api"	noun
"sekat berlubang"	noun
"sekat lintang"	noun
"sekat primer"	noun
"sekat rongga badan"	noun
"sekejap mata"	noun
"sekelebat mata"	noun
"sekoci penolong"	noun
"sekoci penolong dayung"	noun
"sekoci penolong mekanis"	noun
"sekoci penolong motor"	noun
"sekolah agama"	noun
"sekolah ambah"	noun
"sekolah dagang"	noun
"sekolah dasar"	noun
"sekolah dasar kecil"	noun
"sekolah kejuruan"	noun
"sekolah kesenian"	noun
"sekolah laboratorium"	noun
"sekolah lanjutan"	noun
"sekolah lanjutan tingkat atas"	noun
"sekolah lanjutan tingkat pertama"	noun
"sekolah menengah"	noun
"sekolah menengah atas"	noun
"sekolah menengah kejuruan"	noun
"sekolah menengah pertama"	noun
"sekolah menengah tingkat atas"	noun
"sekolah menengah tingkat pertama"	noun
"sekolah menengah umum"	noun
"sekolah penerbangan"	noun
"sekolah pertukangan"	noun
"sekolah raja"	noun
"sekolah tinggi"	noun
"sekretaris daerah"	noun
"sekretaris jenderal"	noun
"sekretaris jenderal"	noun
"sekretaris kabinet"	noun
"sekretaris kehormatan"	noun
"sekretaris negara"	noun
"sekretaris pribadi"	noun
"sektor awan"	noun
"sektor formal"	noun
"sektor informal"	noun
"sektor informal"	noun
"sektor panas"	noun
"sel air"	noun
"sel anak"	noun
"sel berhubungan"	noun
"sel darah"	noun
"sel darah merah"	noun
"sel darah putih"	noun
"sel embrio"	noun
"sel germinal"	noun
"sel induk"	noun
"sel kecambah"	noun
"sel kelamin"	noun
"sel keranjang"	noun
"sel keranjang"	noun
"sel meridional"	noun
"sel nutfah"	noun
"sel penutup"	noun
"sel perawat"	noun
"sel raksasa"	noun
"sel ratu"	noun
"sel somatik"	noun
"sel tumor"	noun
"sel udara"	noun
"selada air"	noun
"selak pintu"	verb
"selalu hari"	adverb
"selamat berbahagia"	adjective
"selamat berjumpa"	adjective
"selamat berpisah"	adjective
"selamat datang"	adjective
"selamat jalan"	adjective
"selamat malam"	adjective
"selamat menempuh hidup baru"	adjective
"selamat pagi"	adjective
"selamat sejahtera"	adjective
"selamat siang"	adjective
"selamat sore"	adjective
"selamat tinggal"	adjective
"selamat ulang tahun"	adjective
"selang antara"	noun
"selang beberapa lama"	noun
"selang sebulan"	noun
"selang sehari"	noun
"selang sehari"	noun
"selang surup"	noun
"selang tenggang"	verb
"selang waktu"	noun
"selangat belau"	noun
"selaput bening mata"	noun
"selaput dada"	noun
"selaput dara"	noun
"selaput jala"	noun
"selaput jantung"	noun
"selaput jantung luar"	noun
"selaput kesatuan"	noun
"selaput lendir"	noun
"selaput lunak otak"	noun
"selaput mata"	noun
"selaput otak"	noun
"selaput paru"	noun
"selaput pelangi"	noun
"selaput pembuahan"	noun
"selaput permeabel"	noun
"selaput plasma"	noun
"selaput sega"	noun
"selaput senyawa"	noun
"selaput takbersambung"	noun
"selaput tulang"	noun
"selasih kemangi"	noun
"selawat badar"	other
"selawat badar"	other
"selawat dulang"	other
"selawat janenan"	other
"selawat jawi"	other
"selawat kompang"	other
"selawat talam"	other
"selayang pandang"	noun
"selejang terbang"	adverb
"seleksi alami"	noun
"seleksi buatan"	noun
"seleksi habitat"	noun
"seleksi individual"	noun
"seleksi massa"	noun
"seleksi menyempit"	noun
"selera tajam"	noun
"selera tinggi"	noun
"selesma ayam"	noun
"seligi tajam bertimbal"	noun
"selilit lapangan"	noun
"selilit pinggang"	noun
"selimut kambeli"	noun
"selimut penghangat"	noun
"selintas lalu"	noun
"selipan iklan"	noun
"selisih basah"	noun
"selisih harga"	noun
"selisih paham"	noun
"selit belit"	adjective
"selit sepit"	verb
"selongsong pancing"	noun
"selongsong peluru"	noun
"selongsong sambung cabang"	noun
"selot gantung"	noun
"seluar katuk"	noun
"seluar kotong"	noun
"seluar lenang"	noun
"seluar pandak"	noun
"seluar panjang"	noun
"seluar pendek"	noun
"seluar sampah"	noun
"selubung otak"	noun
"selubung telur"	noun
"selusuh anak"	verb
"selusuh uri"	verb
"semaksimal mungkin"	adverb
"semangat bahari"	noun
"semangat baja"	noun
"semangat padi"	noun
"semangka belanda"	noun
"semantik generatif"	noun
"semantik gramatikal"	noun
"semantik historis"	noun
"semantik interpretif"	noun
"semantik kombinatoris"	noun
"semantik struktural"	noun
"semat silih"	adjective
"semat tampa"	adjective
"semat tanggap"	adjective
"semat tangkap"	adjective
"semat tanya"	adjective
"semat terima"	adjective
"semat tingkah"	adjective
"semat tubruk"	adjective
"semat urat"	adjective
"semat urus"	adjective
"semat wesel"	adjective
"semat wesel"	adjective
"semata wayang"	noun
"semau gue"	verb
"sembah simpuh"	noun
"sembah sujud"	noun
"sembah sungkem"	noun
"sembarang orang"	adjective
"sembarang waktu"	adjective
"semberap sirih"	adjective
"sembilang betul"	noun
"sembilang karang"	noun
"sembunyi tuma"	verb
"sembur-sembur gelak"	verb
"semburan kuman"	noun
"semburan liar"	noun
"semen posolan"	noun
"semendarasa wilis"	noun
"sementara itu"	other
"semir rambut"	noun
"semir sepatu"	noun
"semir ubin"	noun
"sempena hati"	verb
"sempit akal"	adjective
"sempit alam"	adjective
"sempit dada"	adjective
"sempit hati"	adjective
"sempit kalang"	adjective
"sempit kening"	adjective
"sempit mata"	adjective
"sempit pintu rezeki"	adjective
"sempit waktu"	adjective
"sempurna akal"	adjective
"sempurna akal"	adjective
"sempurna umur"	adjective
"sempurna usia"	adjective
"semu daya"	adjective
"semu merah"	noun
"semudah bersiul"	adjective
"semut angkrang"	noun
"semut api"	noun
"semut gajah"	noun
"semut gatal"	noun
"semut geramang"	noun
"semut gula"	noun
"semut hitam"	noun
"semut kerengga"	noun
"semut keripik"	noun
"semut pudak"	noun
"semut putih"	noun
"semut rangrang"	noun
"semut setanda"	noun
"semut temenggung"	noun
"senam aerobik"	noun
"senam irama"	noun
"senam kesegaran jasmani"	noun
"senam keselamatan"	noun
"senam lantai"	noun
"senam pagi"	noun
"senantiasa hari"	adverb
"senapan angin"	noun
"senapan bambu"	noun
"senapan bambu"	noun
"senapan buluh"	noun
"senapan cis"	noun
"senapan Enfield"	noun
"senapan kembar"	noun
"senapan kopak"	noun
"senapan lontak"	noun
"senapan mesin"	noun
"senapan pegas"	noun
"senapan pengantin"	noun
"senapan sundut"	noun
"sendeng mendeng"	adjective
"sendi buka"	noun
"sendi kaca mata"	noun
"sendi kaku"	noun
"sendi lutut"	noun
"sendi mati"	noun
"sendi naik"	noun
"sendi turun"	noun
"sendi tutup"	noun
"sendok air"	noun
"sendok bebek"	noun
"sendok bubur"	noun
"sendok makan"	noun
"sendok nasi"	noun
"sendok pengedang"	noun
"sendok sayur"	noun
"sendok sepatu"	noun
"sendok sup"	noun
"sendok teh"	noun
"sendok tembok"	noun
"sengal pinggang"	adjective
"sengal tulang"	adjective
"senget menget"	adjective
"senggugut bangkai"	noun
"senggugut bunga"	noun
"senggugut darah"	noun
"senggugut meroyan"	noun
"sengkalan sastra"	noun
"sengkang merah"	noun
"sengkang merah"	noun
"senguk sengak"	adjective
"seni arca"	adjective
"seni bangunan"	adjective
"seni budaya"	adjective
"seni derita"	adjective
"seni drama"	adjective
"seni eksperimental"	adjective
"seni kriya"	adjective
"seni lukis"	adjective
"seni murni"	adjective
"seni pahat"	adjective
"seni panggung"	adjective
"seni ritual"	adjective
"seni rupa"	adjective
"seni sastra"	adjective
"seni suara"	adjective
"seni suara instrumental"	adjective
"seni suara vokal"	adjective
"seni sungging"	adjective
"seni taman"	adjective
"seni tari"	adjective
"seni ukir"	adjective
"Senin Kamis"	noun
"Senin Kamis"	noun
"senior inspektur polisi"	adjective
"senior superintenden"	adjective
"senja buta"	noun
"senja kala"	noun
"senja raya"	noun
"senjang terbang"	adjective
"senjata api"	noun
"senjata berat"	noun
"senjata biner"	noun
"senjata biologi"	noun
"senjata biologi"	noun
"senjata gelap"	noun
"senjata inkonvensional"	noun
"senjata kimia"	noun
"senjata konvensional"	noun
"senjata nuklir"	noun
"senjata otomatis"	noun
"senjata pamungkas"	noun
"senjata pemungkas"	noun
"senjata pemungkas"	noun
"senjata ringan"	noun
"senjata roket"	noun
"senjata tajam"	noun
"sensus ekonomi"	noun
"sensus penduduk"	noun
"sentral listrik"	adjective
"senyawa organik"	adjective
"senyum buaya"	noun
"senyum hampa"	noun
"senyum kambing"	noun
"senyum kecut"	noun
"senyum kering"	noun
"senyum kucing"	noun
"senyum manis"	noun
"senyum mesra"	noun
"senyum raja"	noun
"senyum simpul"	noun
"senyum siput"	noun
"senyum tawar"	noun
"seorang diri"	noun
"sepah raja"	verb
"sepah sirih"	verb
"sepah tebu"	verb
"sepahit manis"	noun
"sepak pojok"	noun
"sepak raga"	noun
"sepak sila"	noun
"sepak singkur"	noun
"sepak takraw"	noun
"sepak terjang"	noun
"sepak terjang"	noun
"sepak terjang"	noun
"sepat jawa"	noun
"sepat mutiara"	noun
"sepat siam"	noun
"sepatu air"	noun
"sepatu besi"	noun
"sepatu bola"	noun
"sepatu bot"	noun
"sepatu but"	noun
"sepatu es"	noun
"sepatu kets"	noun
"sepatu kuda"	noun
"sepatu lars"	noun
"sepatu meja"	noun
"sepatu mesin"	noun
"sepatu pepaku"	noun
"sepatu rem"	noun
"sepatu roda"	noun
"sepatu tenis"	noun
"sepeda dames"	noun
"sepeda dortrap"	noun
"sepeda gunung"	noun
"sepeda jengki"	noun
"sepeda kumbang"	noun
"sepeda mini"	noun
"sepeda motor"	noun
"sepeda motor sespan"	noun
"sepeda stasioner"	noun
"sepembawa kakinya"	noun
"sepenjulat kuda"	noun
"sepenjulat mata"	noun
"sepenjulat peluru meriam"	noun
"sepenjulat perahu"	noun
"sepenuh hati"	adjective
"seperempat jam"	numeric
"seperti juga"	other
"sepertiga malam"	numeric
"sepintas lalu"	adverb
"sepintas lalu"	adverb
"sepintas lalu"	adverb
"sepintas lalu"	adverb
"sepit api"	noun
"sepit bara"	noun
"sepit janggut"	noun
"sepupu sejajar"	noun
"sepupu silang"	noun
"seragam sebahu"	noun
"serai dapur"	noun
"serai dapur"	noun
"serai gulai"	noun
"serai gulai"	noun
"serai wangi"	noun
"serai wangi"	noun
"serak serik"	adjective
"serak seruk"	adjective
"serak-serak basah"	adjective
"serambi genital"	noun
"serambi jantung"	noun
"serangan balik"	noun
"serangan balik"	noun
"serangan jantung"	noun
"serangan jantung"	noun
"serangan kombinasi"	noun
"serangan kombinasi"	noun
"serangan langsung"	noun
"serangan langsung"	noun
"serangkak payung"	noun
"serap mesra"	verb
"serap mesra"	verb
"serasa bayang-bayang"	noun
"serat bekas"	adjective
"serat gelas"	adjective
"serat kulit kayu"	adjective
"serat manila"	adjective
"serat nanas"	adjective
"serat optik"	adjective
"serat panjang"	adjective
"serat pendek"	adjective
"serat poliester"	adjective
"serat selulosa"	adjective
"serat selulosa"	adjective
"serat sintetis"	adjective
"serat sintil"	adjective
"serat tiruan"	adjective
"serbuk bunga"	noun
"serbuk gergaji"	noun
"serbuk obat"	noun
"serbuk sari"	noun
"serbuk tahi"	noun
"serdadu bayaran"	noun
"serejang kuda berlari"	adverb
"serejang kuda berlari"	adverb
"serentang perjalanan"	noun
"serentang perjalanan"	noun
"serentang pukat"	noun
"serentang pukat"	noun
"seri balai"	noun
"seri balai"	noun
"seri gunung"	noun
"seri gunung"	noun
"seri muka"	noun
"seri muka"	noun
"seri panggung"	noun
"seri panggung"	noun
"seri pantai"	noun
"seri pantai"	noun
"seriawan ucus"	noun
"seriawan usus"	noun
"serikat buruh"	noun
"serikat dagang"	noun
"serikat sekerja"	noun
"serindit gajah"	noun
"sering kali"	verb
"seroja biru"	noun
"seroja merah"	noun
"sersan dua"	noun
"sersan dua polisi"	noun
"sersan kepala"	noun
"sersan kepala polisi"	noun
"sersan mayor"	noun
"sersan mayor polisi"	noun
"sersan satu"	noun
"sersan satu polisi"	noun
"sertifikat kelahiran"	noun
"sertifikat tanah"	noun
"serum darah"	noun
"serunai laut"	noun
"servis apung"	verb
"servis makan"	noun
"servis mobil"	noun
"sesapan jerami"	noun
"sesat air"	adjective
"sesat akal"	adjective
"sesat barat"	adjective
"sesat lalu"	adjective
"sesat langkah"	adjective
"sesat pikiran"	adjective
"sesat pusat"	adjective
"sesayup-sayup mata"	adverb
"sesuka hati"	adjective
"set tambahan"	noun
"setahun jagung"	noun
"setahun jagung"	noun
"setahun padi"	noun
"setan gundul"	noun
"setang bor"	noun
"setangan kepala"	noun
"setanggi ladan"	noun
"setangkup tangan"	noun
"setebal bendul"	adjective
"setebal kulit bawang"	adjective
"setengah baya"	numeric
"setengah tiang"	numeric
"setengah umur"	numeric
"setia rahasia"	adjective
"setia usaha"	adjective
"setik balik"	noun
"setingkat demi setingkat"	noun
"setingkat dng"	noun
"setrika arang"	noun
"setrika listrik"	noun
"setum barkas"	noun
"setum ketel"	noun
"setum wales"	noun
"setunggal darah"	numeric
"setunggal derajat"	numeric
"seujung kuku"	noun
"seujung rambut"	noun
"seumur hidup"	noun
"seumur hidup"	noun
"seumur jagung"	noun
"seumur jagung"	noun
"sewa beli"	noun
"si cindai"	noun
"si dengkang"	noun
"siaga tempur"	verb
"sial dangkal"	adjective
"sial majal"	adjective
"sialang bujang"	noun
"siang bolong"	noun
"siang hari"	noun
"siang malam"	noun
"siap cetak"	verb
"siap pakai"	verb
"siap pakai"	verb
"siap potong"	verb
"siap santap"	verb
"siap tempur"	verb
"siapa lu siapa gua"	pronoun
"siapa pun"	pronoun
"siapa pun"	pronoun
"siapa saja"	pronoun
"siar bakar"	noun
"siaran cuaca"	noun
"siaran hidup"	noun
"siaran iklan"	noun
"siaran kilat"	noun
"siaran langsung"	noun
"siaran luar"	noun
"siaran niaga"	noun
"siaran pedesaan"	noun
"siaran pemerintah"	noun
"siaran pendidikan"	noun
"siaran pers"	noun
"siaran radio"	noun
"siaran sentral"	noun
"siaran subregional"	noun
"siaran teratur"	noun
"siaran terbatas"	noun
"siaran tunda"	noun
"siaran ulang"	noun
"siaran wilayah"	noun
"siasat bumi hangus"	noun
"siasat dunia"	noun
"siasat kura-kura"	noun
"siasat luar negeri"	noun
"siasat perang"	noun
"sibiran tulang"	noun
"sidang hakim"	noun
"sidang istimewa majelis"	noun
"sidang jemaat"	noun
"sidang Jumat"	noun
"sidang kelompok"	noun
"sidang komisi"	noun
"sidang lengkap"	noun
"sidang paripurna"	noun
"sidang pembaca"	noun
"sidang pendengar"	noun
"sidang pengadilan"	noun
"sidang pengarang"	noun
"sidang pengurus"	noun
"sidang pengurus"	noun
"sidang pleno"	noun
"sidang ramai"	noun
"sidang umum majelis"	noun
"sidang umum tahunan"	noun
"sidik jari"	verb
"sidik jari"	verb
"sidik midik"	verb
"sidik selidik"	verb
"sifat hakiki"	noun
"sifat mengeram"	noun
"sifat perah"	noun
"sifat tabiat"	noun
"sikap bahasa"	noun
"sikap hidup"	noun
"sikap tubuh"	noun
"siklon tropis"	noun
"siklus estrus"	noun
"siklus hidup"	noun
"siklus kardiak"	noun
"siksaan batin"	noun
"siksaan lahir"	noun
"siku keluang"	noun
"silang dalam"	verb
"silang empat"	noun
"silang pendapat"	noun
"silang pendapat"	noun
"silang selimpat"	noun
"silang selimpat"	noun
"silang selisih"	noun
"silang selisih"	noun
"silang sengketa"	noun
"silang siur"	noun
"silap hati"	adjective
"silap mata"	adjective
"silap mata"	adjective
"silap mata"	adjective
"silap mata"	adjective
"silap mata"	adjective
"silih asah"	verb
"silih asih"	verb
"silih asuh"	verb
"silih berganti"	verb
"silih ganti"	verb
"silih mata"	verb
"silih sambut"	verb
"silih semilih"	verb
"silihan perang"	noun
"silir bawang"	noun
"simbar badak"	noun
"simbar menjangan"	noun
"simpai kromosfer"	noun
"simpang belahan"	noun
"simpang sungai"	noun
"simpang susun"	noun
"simpang tiga"	noun
"simpul anyam"	noun
"simpul hidup"	noun
"simpul ingatan"	noun
"simpul ingatan"	noun
"simpul mati"	noun
"simpul pulih"	noun
"simpul saraf"	noun
"sinar beta"	noun
"sinar gama"	noun
"sinar inframerah"	noun
"sinar kosmis"	noun
"sinar pantul"	noun
"sinar ultraungu"	noun
"sinar ultraviolet"	noun
"sinar X"	noun
"sinau seminau"	adjective
"sindikat kriminal"	noun
"sindikat politik"	noun
"singgasana kiani"	noun
"singkat akal"	adjective
"singkat kata"	adjective
"singkat paham"	adjective
"singkat pengetahuan"	adjective
"singkat permintaan"	adjective
"singkat pikiran"	adjective
"singkat sungu"	adjective
"singkat tangan"	adjective
"singkat umur"	adjective
"singkat usia"	adjective
"singkong aci"	noun
"singkong kembang"	noun
"sintesis apriori"	noun
"sintesis organik"	noun
"sintesis posteriori"	noun
"sipat kuping"	noun
"siput akik"	noun
"siput laut"	noun
"sirene dinamit"	noun
"sirene kapal"	noun
"sirene pabrik"	noun
"sirene tanda aman"	noun
"sirene tanda bahaya"	noun
"sirih carang"	noun
"sirih hutan"	noun
"sirih kerakap"	noun
"sirih larang"	noun
"sirih lezat"	noun
"sirih masak"	noun
"sirih pinang"	noun
"sirih sekapur"	noun
"sirih setampin"	noun
"sirih tanya"	noun
"sirip kuning"	noun
"sirkulasi kelas"	noun
"sirkulasi kolateral"	noun
"sisa purba"	noun
"sisa purba"	noun
"sisi ambulakral"	noun
"sisik bentuk"	verb
"sisik melik"	verb
"sisir kuda-kuda"	noun
"sisir perontok"	noun
"sisir sasak"	noun
"sistem alam"	noun
"sistem ambil bayar"	noun
"sistem apoil"	noun
"sistem artifisial"	noun
"sistem awan"	noun
"sistem awan depresi"	noun
"sistem awan guntur"	noun
"sistem bunyi"	noun
"sistem digital"	noun
"sistem drainase"	noun
"sistem ekstern"	noun
"sistem gangsur"	noun
"sistem ijon"	noun
"sistem intern"	noun
"sistem karier"	noun
"sistem kelas"	noun
"sistem kelas terbuka"	noun
"sistem kelas tertutup"	noun
"sistem kerja"	noun
"sistem lakunar"	noun
"sistem leksikal"	noun
"sistem manajemen nasional"	noun
"sistem merit"	noun
"sistem moneter"	noun
"sistem olah data"	noun
"sistem partai tunggal"	noun
"sistem pendidikan"	noun
"sistem pengarsipan"	noun
"sistem penjajaran"	noun
"sistem peringatan dini"	noun
"sistem perkawinan"	noun
"sistem perwakilan seimbang"	noun
"sistem polder"	noun
"sistem rujukan"	noun
"sistem sapaan"	noun
"sistem satu partai dominan"	noun
"sistem senioritas"	noun
"sistem setengah tertutup"	noun
"sistem solar"	noun
"sistem sosial"	noun
"sistem terbuka"	noun
"sistem tertutup"	noun
"sit stensil"	noun
"siter bambu"	noun
"skala angin Beaufort"	noun
"skala gaya angin"	noun
"skala ordinat"	noun
"skala peta"	noun
"skala Richter"	noun
"skala warna"	noun
"ski air"	noun
"soal jawab"	noun
"soal jawab"	noun
"sobat kental"	noun
